Data;Ano;Mes;Product;Region;Retailer;Sales Method;State;Price per Unit;Total Sales;Units Sold
ago/21;2021;8;Calçado de Rua Masculino;Sudeste;Sports Direct;Site;Georgia;53;954;18
jun/21;2021;6;Calçado de Rua Masculino;Sudeste;Sports Direct;Site;Georgia;46;828;18
set/21;2021;9;Calçado de Rua Masculino;Sudeste;Sports Direct;Site;Georgia;43;774;18
mai/21;2021;5;Calçado de Rua Masculino;Sudeste;Sports Direct;Site;Georgia;47;752;16
dez/21;2021;12;Calçado de Rua Masculino;Sudeste;Sports Direct;Site;Georgia;50;1000;20
fev/21;2021;2;Roupa Feminina;Sudeste;Sports Direct;Site;Florida;47;517;11
mar/21;2021;3;Roupa Feminina;Sudeste;Sports Direct;Site;Florida;54;540;10
fev/21;2021;2;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;40;1520;38
mar/21;2021;3;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;50;1750;35
set/21;2021;9;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;60;2700;45
abr/21;2021;4;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;70;2450;35
out/21;2021;10;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;70;2450;35
mai/21;2021;5;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;70;2800;40
ago/21;2021;8;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;70;3010;43
jul/21;2021;7;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;70;3360;48
nov/21;2021;11;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;70;3360;48
jun/21;2021;6;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;70;4060;58
nov/21;2021;11;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;65;780;12
jun/21;2021;6;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;67;1005;15
ago/21;2021;8;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;68;816;12
fev/21;2021;2;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;37;370;10
mar/21;2021;3;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;48;480;10
jul/21;2021;7;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;67;938;14
out/21;2021;10;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;64;640;10
set/21;2021;9;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;59;767;13
abr/21;2021;4;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;63;693;11
mai/21;2021;5;Roupa Feminina;Sudeste;Sports Direct;Site;Georgia;64;768;12
dez/21;2021;12;Roupa Feminina;Sudeste;Sports Direct;Site;Virginia;82;1230;15
mar/21;2021;3;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Florida;58;522;9
fev/21;2021;2;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Florida;45;315;7
fev/21;2021;2;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;40;1000;25
out/21;2021;10;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;45;1485;33
set/21;2021;9;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;45;1800;40
mar/21;2021;3;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;50;1250;25
abr/21;2021;4;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;50;1400;28
mai/21;2021;5;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;50;1650;33
jun/21;2021;6;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;50;2000;40
jul/21;2021;7;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;50;2150;43
nov/21;2021;11;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;55;2200;40
ago/21;2021;8;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;55;2475;45
out/21;2021;10;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;44;396;9
jul/21;2021;7;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;46;598;13
jun/21;2021;6;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;49;588;12
fev/21;2021;2;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;36;216;6
mar/21;2021;3;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;47;329;7
nov/21;2021;11;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;51;612;12
ago/21;2021;8;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;53;583;11
set/21;2021;9;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;43;516;12
mai/21;2021;5;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;47;423;9
abr/21;2021;4;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Georgia;48;336;7
dez/21;2021;12;Calçado Atlético Feminino;Sudeste;Sports Direct;Site;Virginia;67;1072;16
mar/21;2021;3;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Florida;59;708;12
out/21;2021;10;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;45;1575;35
set/21;2021;9;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;45;2025;45
mar/21;2021;3;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;50;1900;38
abr/21;2021;4;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;55;2090;38
mai/21;2021;5;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;55;2365;43
nov/21;2021;11;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;55;2365;43
ago/21;2021;8;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;55;2750;50
jun/21;2021;6;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;55;2915;53
jul/21;2021;7;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;55;2915;53
ago/21;2021;8;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;54;810;15
out/21;2021;10;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;42;462;11
set/21;2021;9;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;42;588;14
nov/21;2021;11;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;54;648;12
jun/21;2021;6;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;52;728;14
mar/21;2021;3;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;49;539;11
abr/21;2021;4;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;50;450;9
jul/21;2021;7;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;50;700;14
mai/21;2021;5;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Georgia;52;624;12
dez/21;2021;12;Calçado de Rua Feminino;Sudeste;Sports Direct;Site;Virginia;64;960;15
nov/21;2021;11;Roupa Masculino;Sudeste;Walmart;Site;Florida;77;924;12
out/21;2021;10;Roupa Masculino;Sudeste;Walmart;Site;Florida;59;590;10
set/21;2021;9;Roupa Masculino;Sudeste;Walmart;Site;Florida;64;448;7
ago/21;2021;8;Roupa Masculino;Sudeste;Walmart;Site;Florida;74;1036;14
mai/21;2021;5;Roupa Masculino;Sudeste;Walmart;Site;Florida;52;364;7
jun/21;2021;6;Roupa Masculino;Sudeste;Walmart;Site;Florida;89;1157;13
jul/21;2021;7;Roupa Masculino;Sudeste;Walmart;Site;Florida;89;1780;20
abr/21;2021;4;Roupa Masculino;Sudeste;Walmart;Site;Florida;59;354;6
jun/21;2021;6;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;64;1280;20
abr/21;2021;4;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;66;660;10
ago/21;2021;8;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;77;1617;21
dez/21;2021;12;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;82;1640;20
set/21;2021;9;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;60;840;14
nov/21;2021;11;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;54;972;18
out/21;2021;10;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;59;826;14
mai/21;2021;5;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;60;780;13
jul/21;2021;7;Calçado Atlético Masculino;Sudeste;Walmart;Site;Florida;88;2024;23
nov/21;2021;11;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;52;884;17
set/21;2021;9;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;58;812;14
dez/21;2021;12;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;72;1584;22
ago/21;2021;8;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;87;1827;21
abr/21;2021;4;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;62;868;14
mai/21;2021;5;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;58;928;16
out/21;2021;10;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;47;470;10
jul/21;2021;7;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;83;2158;26
jun/21;2021;6;Calçado de Rua Masculino;Sudeste;Walmart;Site;Florida;61;1342;22
set/21;2021;9;Roupa Feminina;Sudeste;Walmart;Site;Florida;51;408;8
jun/21;2021;6;Roupa Feminina;Sudeste;Walmart;Site;Florida;103;2266;22
jul/21;2021;7;Roupa Feminina;Sudeste;Walmart;Site;Florida;101;1616;16
out/21;2021;10;Roupa Feminina;Sudeste;Walmart;Site;Florida;65;650;10
mai/21;2021;5;Roupa Feminina;Sudeste;Walmart;Site;Florida;67;1139;17
ago/21;2021;8;Roupa Feminina;Sudeste;Walmart;Site;Florida;81;729;9
nov/21;2021;11;Roupa Feminina;Sudeste;Walmart;Site;Florida;86;1376;16
abr/21;2021;4;Roupa Feminina;Sudeste;Walmart;Site;Florida;72;792;11
out/21;2021;10;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;51;561;11
ago/21;2021;8;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;77;1078;14
jun/21;2021;6;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;77;1232;16
mai/21;2021;5;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;59;531;9
nov/21;2021;11;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;64;960;15
jul/21;2021;7;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;82;1476;18
set/21;2021;9;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;54;378;7
abr/21;2021;4;Calçado Atlético Feminino;Sudeste;Walmart;Site;Florida;52;416;8
nov/21;2021;11;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;53;795;15
out/21;2021;10;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;55;605;11
abr/21;2021;4;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;66;792;12
ago/21;2021;8;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;78;1482;19
jun/21;2021;6;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;80;1680;21
jul/21;2021;7;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;86;1634;19
set/21;2021;9;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;54;432;8
mai/21;2021;5;Calçado de Rua Feminino;Sudeste;Walmart;Site;Florida;59;708;12
dez/21;2021;12;Roupa Masculino;Sudeste;West Gear;Site;Florida;86;1290;15
dez/21;2021;12;Roupa Feminina;Sudeste;West Gear;Site;Florida;87;1392;16
dez/21;2021;12;Calçado Atlético Feminino;Sudeste;West Gear;Site;Florida;78;1404;18
dez/21;2021;12;Calçado de Rua Feminino;Sudeste;West Gear;Site;Florida;75;1275;17
fev/21;2021;2;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;45;675;15
mar/21;2021;3;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;715;13
abr/21;2021;4;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;825;15
mai/21;2021;5;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;1100;20
jun/21;2021;6;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;1265;23
out/21;2021;10;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;1540;28
nov/21;2021;11;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;1650;30
set/21;2021;9;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;2090;38
jul/21;2021;7;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;55;2365;43
ago/21;2021;8;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;65;2600;40
out/21;2021;10;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;53;371;7
mai/21;2021;5;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;51;306;6
nov/21;2021;11;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;53;477;9
mar/21;2021;3;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;54;162;3
ago/21;2021;8;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;59;708;12
abr/21;2021;4;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;50;200;4
jun/21;2021;6;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;51;357;7
jul/21;2021;7;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;52;676;13
fev/21;2021;2;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;42;168;4
set/21;2021;9;Roupa Masculino;Oeste;Foot Locker;Site;Arizona;54;594;11
jan/21;2021;1;Roupa Masculino;Oeste;Foot Locker;Site;Idaho;45;1035;23
jan/21;2021;1;Roupa Masculino;Oeste;Foot Locker;Site;Idaho;42;252;6
jan/21;2021;1;Roupa Masculino;Oeste;Foot Locker;Site;Wyoming;42;210;5
mar/21;2021;3;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;50;1750;35
out/21;2021;10;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;50;2500;50
nov/21;2021;11;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;50;2650;53
set/21;2021;9;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;50;2900;58
dez/21;2021;12;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;50;3150;63
abr/21;2021;4;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;55;1650;30
mai/21;2021;5;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;55;2090;38
jun/21;2021;6;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;55;2640;48
jul/21;2021;7;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;55;2915;53
ago/21;2021;8;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;60;3480;58
abr/21;2021;4;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;53;477;9
ago/21;2021;8;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;57;912;16
jul/21;2021;7;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;50;700;14
nov/21;2021;11;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;46;690;15
jun/21;2021;6;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;51;714;14
set/21;2021;9;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;45;720;16
out/21;2021;10;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;47;705;15
dez/21;2021;12;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;49;882;18
mai/21;2021;5;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;53;583;11
mar/21;2021;3;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Arizona;48;480;10
fev/21;2021;2;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Idaho;40;1520;38
jan/21;2021;1;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Idaho;40;1720;43
jan/21;2021;1;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Idaho;37;407;11
fev/21;2021;2;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Idaho;38;418;11
fev/21;2021;2;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Wyoming;36;396;11
jan/21;2021;1;Calçado Atlético Masculino;Oeste;Foot Locker;Site;Wyoming;36;396;11
mar/21;2021;3;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;40;2000;50
out/21;2021;10;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;45;2250;50
nov/21;2021;11;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;45;2250;50
set/21;2021;9;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;45;2610;58
dez/21;2021;12;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;45;2835;63
abr/21;2021;4;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;50;2500;50
mai/21;2021;5;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;50;2650;53
jun/21;2021;6;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;50;3150;63
jul/21;2021;7;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;50;3400;68
ago/21;2021;8;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;55;3465;63
abr/21;2021;4;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;48;624;13
dez/21;2021;12;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;44;792;18
mar/21;2021;3;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;37;555;15
nov/21;2021;11;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;42;588;14
mai/21;2021;5;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;47;705;15
out/21;2021;10;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;41;574;14
set/21;2021;9;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;41;697;17
jun/21;2021;6;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;48;768;16
jul/21;2021;7;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;49;980;20
ago/21;2021;8;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Arizona;50;800;16
jan/21;2021;1;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Idaho;30;1290;43
fev/21;2021;2;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Idaho;30;1440;48
jan/21;2021;1;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Idaho;29;348;12
fev/21;2021;2;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Idaho;29;406;14
fev/21;2021;2;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Wyoming;27;297;11
jan/21;2021;1;Calçado de Rua Masculino;Oeste;Foot Locker;Site;Wyoming;29;261;9
fev/21;2021;2;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;40;1400;35
mar/21;2021;3;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;50;1650;33
out/21;2021;10;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;60;1980;33
set/21;2021;9;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;60;2580;43
nov/21;2021;11;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;60;2580;43
abr/21;2021;4;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;70;2310;33
mai/21;2021;5;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;70;2660;38
ago/21;2021;8;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;70;2660;38
jul/21;2021;7;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;70;3010;43
jun/21;2021;6;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;70;3710;53
fev/21;2021;2;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;38;342;9
mai/21;2021;5;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;64;640;10
abr/21;2021;4;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;67;603;9
nov/21;2021;11;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;55;605;11
set/21;2021;9;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;56;672;12
out/21;2021;10;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;56;504;9
jul/21;2021;7;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;67;804;12
jun/21;2021;6;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;69;897;13
mar/21;2021;3;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;47;423;9
ago/21;2021;8;Roupa Feminina;Oeste;Foot Locker;Site;Arizona;65;585;9
jan/21;2021;1;Roupa Feminina;Oeste;Foot Locker;Site;Idaho;40;1720;43
jan/21;2021;1;Roupa Feminina;Oeste;Foot Locker;Site;Idaho;36;396;11
jan/21;2021;1;Roupa Feminina;Oeste;Foot Locker;Site;Wyoming;38;456;12
fev/21;2021;2;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;40;920;23
out/21;2021;10;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;45;1350;30
nov/21;2021;11;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;45;1575;35
set/21;2021;9;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;45;1710;38
mar/21;2021;3;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;50;1150;23
abr/21;2021;4;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;50;1250;25
mai/21;2021;5;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;50;1500;30
jun/21;2021;6;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;50;1750;35
jul/21;2021;7;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;50;1900;38
ago/21;2021;8;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;55;2200;40
jul/21;2021;7;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;48;480;10
mar/21;2021;3;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;47;329;7
set/21;2021;9;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;41;451;11
nov/21;2021;11;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;42;420;10
fev/21;2021;2;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;38;228;6
out/21;2021;10;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;43;387;9
ago/21;2021;8;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;52;572;11
abr/21;2021;4;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;46;368;8
jun/21;2021;6;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;46;460;10
mai/21;2021;5;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Arizona;49;441;9
jan/21;2021;1;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Idaho;40;1120;28
jan/21;2021;1;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Idaho;38;304;8
jan/21;2021;1;Calçado Atlético Feminino;Oeste;Foot Locker;Site;Wyoming;38;190;5
out/21;2021;10;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;45;1485;33
nov/21;2021;11;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;45;1710;38
set/21;2021;9;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;45;1935;43
mar/21;2021;3;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;50;1750;35
abr/21;2021;4;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;55;1925;35
mai/21;2021;5;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;55;2200;40
ago/21;2021;8;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;55;2475;45
jun/21;2021;6;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;55;2640;48
jul/21;2021;7;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;55;2640;48
set/21;2021;9;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;43;559;13
jun/21;2021;6;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;51;714;14
nov/21;2021;11;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;44;484;11
mai/21;2021;5;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;50;600;12
jul/21;2021;7;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;51;663;13
out/21;2021;10;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;44;396;9
ago/21;2021;8;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;54;594;11
mar/21;2021;3;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;49;441;9
abr/21;2021;4;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Arizona;50;500;10
fev/21;2021;2;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Idaho;40;1520;38
jan/21;2021;1;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Idaho;40;1720;43
fev/21;2021;2;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Idaho;38;418;11
jan/21;2021;1;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Idaho;37;407;11
fev/21;2021;2;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Wyoming;39;351;9
jan/21;2021;1;Calçado de Rua Feminino;Oeste;Foot Locker;Site;Wyoming;39;351;9
jan/21;2021;1;Roupa Masculino;Oeste;Kohl's;Site;Arizona;50;1400;28
dez/21;2021;12;Roupa Masculino;Oeste;Kohl's;Site;Arizona;55;1925;35
jan/21;2021;1;Roupa Masculino;Oeste;Kohl's;Site;Arizona;45;360;8
dez/21;2021;12;Roupa Masculino;Oeste;Kohl's;Site;Arizona;52;468;9
fev/21;2021;2;Roupa Masculino;Oeste;Kohl's;Site;New Mexico;50;1000;20
mar/21;2021;3;Roupa Masculino;Oeste;Kohl's;Site;New Mexico;60;1080;18
